crop,leaf_color,spot_color,spot_size,leaf_curl,powder,stem,temperature,humidity,disease
Chilli,Yellow,None,None,Yes,No,Rotten,32.1,56.8,Leaf Curl
Chilli,Black,None,None,Yes,No,Healthy,23.2,38.3,Leaf Curl
Chilli,Yellow,None,None,Yes,No,Healthy,29.4,60.8,Leaf Curl
Chilli,White,None,Small,Yes,No,Healthy,25.2,64.1,Leaf Curl
Chilli,Yellow,None,None,Yes,No,Healthy,36.0,44.8,Leaf Curl
Chilli,Yellow,None,None,Yes,No,Healthy,27.6,31.3,Leaf Curl
Chilli,Yellow,None,None,Yes,No,Healthy,37.3,41.3,Leaf Curl
Chilli,Yellow,None,None,Yes,No,Healthy,23.5,48.0,Leaf Curl
Chilli,White,None,None,Yes,No,Healthy,34.4,37.7,Leaf Curl
Chilli,Yellow,None,None,Yes,No,Healthy,23.8,53.6,Leaf Curl
Chilli,Yellow,None,None,Yes,No,Healthy,32.6,59.5,Leaf Curl
Chilli,Yellow,None,Medium,Yes,No,Cracked,23.8,37.2,Leaf Curl
Chilli,Yellow,None,None,Yes,Yes,Dry,34.1,74.0,Leaf Curl
Chilli,Yellow,Black,Large,Yes,No,Healthy,30.6,62.2,Leaf Curl
Chilli,Yellow,None,None,Yes,No,Healthy,13.3,58.9,Leaf Curl
Chilli,Yellow,None,None,Yes,No,Cracked,33.5,73.8,Leaf Curl
Chilli,Yellow,None,Large,Yes,No,Healthy,38.3,47.5,Leaf Curl
Chilli,Yellow,None,None,Yes,No,Healthy,30.8,74.9,Leaf Curl
Chilli,Yellow,None,None,Yes,No,Rotten,23.7,62.4,Leaf Curl
Chilli,Black,White,None,Yes,No,Cracked,23.8,41.5,Leaf Curl
Chilli,Yellow,None,None,Yes,No,Cracked,29.4,72.8,Leaf Curl
Chilli,Yellow,Yellow,None,Yes,No,Healthy,27.6,73.2,Leaf Curl
Chilli,Yellow,None,None,Yes,No,Healthy,29.0,51.3,Leaf Curl
Chilli,Yellow,None,None,Yes,No,Healthy,36.2,46.7,Leaf Curl
Chilli,Yellow,None,None,Yes,No,Dry,30.3,71.0,Leaf Curl
Chilli,Yellow,Brown,None,No,No,Healthy,34.1,49.1,Leaf Curl
Chilli,Yellow,None,None,Yes,No,Healthy,33.4,68.5,Leaf Curl
Chilli,Yellow,Yellow,None,Yes,No,Rotten,28.0,67.4,Leaf Curl
Chilli,Yellow,Black,None,Yes,No,Healthy,34.6,57.9,Leaf Curl
Chilli,Yellow,None,None,Yes,No,Healthy,30.1,50.7,Leaf Curl
Chilli,Yellow,None,None,Yes,No,Healthy,24.0,46.9,Leaf Curl
Chilli,Yellow,None,None,Yes,No,Healthy,33.9,36.6,Leaf Curl
Chilli,White,None,None,Yes,No,Healthy,38.4,74.3,Leaf Curl
Chilli,Yellow,None,None,Yes,No,Healthy,37.8,39.2,Leaf Curl
Chilli,Yellow,None,Medium,Yes,No,Healthy,34.7,49.1,Leaf Curl
Chilli,Yellow,None,Large,Yes,No,Healthy,29.3,55.6,Leaf Curl
Chilli,Yellow,None,None,Yes,No,Healthy,24.8,66.0,Leaf Curl
Chilli,Green,None,Large,Yes,No,Healthy,38.3,36.8,Leaf Curl
Chilli,Black,Brown,None,Yes,No,Healthy,27.8,51.7,Leaf Curl
Chilli,Yellow,None,None,Yes,No,Healthy,33.8,58.6,Leaf Curl
Chilli,Black,None,None,Yes,No,Healthy,34.5,72.8,Leaf Curl
Chilli,Yellow,None,None,Yes,Yes,Healthy,35.4,66.5,Leaf Curl
Chilli,Brown,None,None,Yes,No,Healthy,31.0,69.7,Leaf Curl
Chilli,Yellow,Brown,None,Yes,No,Healthy,23.1,49.8,Leaf Curl
Chilli,Yellow,None,None,Yes,No,Healthy,30.1,66.5,Leaf Curl
Chilli,Yellow,None,None,Yes,No,Healthy,31.9,41.5,Leaf Curl
Chilli,Yellow,None,None,No,No,Healthy,28.9,49.5,Leaf Curl
Chilli,Green,None,None,Yes,No,Healthy,32.8,46.8,Leaf Curl
Chilli,Green,None,None,Yes,No,Healthy,28.9,48.1,Leaf Curl
Chilli,Yellow,None,None,Yes,No,Cracked,35.1,41.9,Leaf Curl
Chilli,Yellow,None,None,Yes,No,Healthy,37.5,53.8,Leaf Curl
Chilli,Yellow,None,None,Yes,No,Healthy,37.3,86.9,Leaf Curl
Chilli,Yellow,None,None,Yes,No,Healthy,38.5,65.1,Leaf Curl
Chilli,Yellow,None,None,Yes,No,Rotten,25.9,44.9,Leaf Curl
Chilli,Yellow,None,None,Yes,Yes,Healthy,32.3,61.7,Leaf Curl
Chilli,Yellow,None,None,Yes,No,Healthy,25.8,48.1,Leaf Curl
Chilli,White,White,None,Yes,No,Healthy,29.4,37.7,Leaf Curl
Chilli,Yellow,Brown,None,Yes,No,Healthy,32.4,35.5,Leaf Curl
Chilli,Yellow,Brown,None,Yes,No,Healthy,28.7,53.8,Leaf Curl
Chilli,Yellow,None,None,Yes,No,Healthy,34.3,57.8,Leaf Curl
Chilli,Yellow,None,None,Yes,No,Rotten,30.4,58.7,Leaf Curl
Chilli,Yellow,None,Medium,No,No,Healthy,35.2,31.6,Leaf Curl
Chilli,Yellow,None,None,Yes,No,Healthy,39.9,47.2,Leaf Curl
Chilli,Yellow,Black,None,Yes,No,Rotten,31.9,67.6,Leaf Curl
Chilli,Yellow,None,None,Yes,No,Healthy,26.4,72.7,Leaf Curl
Chilli,Yellow,None,None,Yes,No,Healthy,31.9,55.3,Leaf Curl
Chilli,Yellow,None,None,Yes,No,Healthy,32.8,64.5,Leaf Curl
Chilli,Yellow,None,None,Yes,No,Healthy,26.9,58.6,Leaf Curl
Chilli,Yellow,None,None,Yes,No,Cracked,29.7,53.3,Leaf Curl
Chilli,Yellow,White,None,Yes,No,Healthy,37.7,37.1,Leaf Curl
Chilli,Green,None,None,Yes,No,Healthy,34.6,66.8,Leaf Curl
Chilli,Yellow,None,None,Yes,No,Healthy,35.5,42.4,Leaf Curl
Chilli,Yellow,None,None,Yes,No,Healthy,20.0,45.8,Leaf Curl
Chilli,Yellow,None,None,Yes,Yes,Rotten,28.5,45.6,Leaf Curl
Chilli,Yellow,None,None,Yes,No,Healthy,31.1,49.0,Leaf Curl
Chilli,Yellow,None,Small,Yes,No,Healthy,27.2,71.0,Leaf Curl
Chilli,Yellow,None,None,Yes,No,Healthy,36.1,46.2,Leaf Curl
Chilli,Yellow,None,None,Yes,No,Healthy,30.0,72.0,Leaf Curl
Chilli,Yellow,None,None,Yes,No,Healthy,24.9,47.0,Leaf Curl
Chilli,Yellow,None,None,Yes,No,Healthy,31.7,42.4,Leaf Curl
Chilli,Yellow,None,None,Yes,No,Healthy,36.7,65.5,Leaf Curl
Chilli,Yellow,None,None,Yes,No,Healthy,24.0,37.1,Leaf Curl
Chilli,Yellow,None,Medium,Yes,No,Healthy,31.9,53.3,Leaf Curl
Chilli,Yellow,None,None,Yes,No,Healthy,26.9,48.1,Leaf Curl
Chilli,Yellow,White,None,Yes,No,Healthy,26.9,50.6,Leaf Curl
Chilli,Brown,None,None,Yes,No,Dry,35.7,28.4,Leaf Curl
Chilli,Yellow,None,None,Yes,No,Dry,16.4,68.6,Leaf Curl
Chilli,Yellow,None,None,Yes,No,Healthy,36.8,61.4,Leaf Curl
Chilli,Yellow,None,None,Yes,No,Healthy,31.5,44.7,Leaf Curl
Chilli,Yellow,None,None,Yes,No,Cracked,24.7,65.6,Leaf Curl
Chilli,Yellow,None,None,Yes,No,Healthy,39.0,39.8,Leaf Curl
Chilli,Yellow,None,None,Yes,No,Healthy,24.3,63.2,Leaf Curl
Chilli,Black,None,Large,No,No,Healthy,29.9,45.7,Leaf Curl
Chilli,Yellow,None,None,Yes,No,Healthy,24.2,65.4,Leaf Curl
Chilli,Yellow,None,None,Yes,No,Rotten,31.5,55.6,Leaf Curl
Chilli,Yellow,None,Large,Yes,No,Healthy,33.7,38.7,Leaf Curl
Chilli,Yellow,None,None,No,No,Healthy,27.3,52.4,Leaf Curl
Chilli,White,White,Large,Yes,No,Healthy,34.5,50.4,Leaf Curl
Chilli,Yellow,White,Small,Yes,No,Healthy,28.2,44.8,Leaf Curl
Chilli,Yellow,None,None,Yes,No,Healthy,26.9,66.9,Leaf Curl
Chilli,Yellow,None,None,Yes,No,Healthy,23.2,63.4,Leaf Curl
Chilli,Yellow,None,None,Yes,Yes,Healthy,30.1,59.8,Leaf Curl
Chilli,Yellow,None,None,Yes,No,Healthy,24.4,57.9,Leaf Curl
Chilli,Yellow,None,None,Yes,No,Healthy,33.8,51.9,Leaf Curl
Chilli,Yellow,None,None,No,Yes,Healthy,31.9,59.3,Leaf Curl
Chilli,Yellow,None,None,Yes,No,Dry,28.7,36.4,Leaf Curl
Chilli,White,None,None,Yes,No,Healthy,36.9,49.3,Leaf Curl
Chilli,Yellow,None,None,Yes,No,Healthy,26.4,58.2,Leaf Curl
Chilli,Yellow,Black,None,Yes,No,Healthy,28.5,38.4,Leaf Curl
Chilli,Yellow,None,None,Yes,No,Healthy,24.0,56.8,Leaf Curl
Chilli,Yellow,None,None,Yes,No,Healthy,23.1,41.4,Leaf Curl
Chilli,Yellow,None,None,Yes,No,Healthy,35.0,56.4,Leaf Curl
Chilli,Black,None,None,Yes,No,Healthy,27.8,66.1,Leaf Curl
Chilli,Yellow,None,None,Yes,No,Healthy,30.9,68.3,Leaf Curl
Chilli,Yellow,None,None,Yes,No,Healthy,23.4,68.6,Leaf Curl
Chilli,White,None,None,Yes,No,Dry,28.4,56.6,Leaf Curl
Chilli,Yellow,None,None,Yes,No,Healthy,26.3,38.7,Leaf Curl
Chilli,Yellow,None,None,Yes,No,Healthy,35.2,44.3,Leaf Curl
Chilli,Yellow,None,None,Yes,No,Healthy,30.5,44.2,Leaf Curl
Chilli,Yellow,None,None,Yes,No,Healthy,32.7,36.0,Leaf Curl
Chilli,Green,None,None,Yes,No,Healthy,39.1,38.6,Leaf Curl
Chilli,Yellow,White,None,Yes,No,Healthy,40.3,37.2,Leaf Curl
Chilli,Yellow,None,None,Yes,No,Healthy,37.4,49.6,Leaf Curl
Chilli,Yellow,Black,None,Yes,No,Healthy,23.4,44.6,Leaf Curl
Chilli,Yellow,None,None,Yes,No,Healthy,25.1,45.5,Leaf Curl
Chilli,Yellow,None,None,Yes,No,Healthy,35.0,44.2,Leaf Curl
Chilli,Yellow,None,None,Yes,No,Dry,35.0,62.6,Leaf Curl
Chilli,Brown,None,None,Yes,No,Healthy,36.7,38.2,Leaf Curl
Chilli,Yellow,None,None,No,No,Healthy,31.9,47.4,Leaf Curl
Chilli,Yellow,None,None,Yes,No,Healthy,36.9,76.9,Leaf Curl
General,Black,None,None,No,No,Healthy,20.3,96.8,Healthy
General,Green,None,Large,No,No,Healthy,22.1,42.0,Healthy
General,Green,None,Medium,No,No,Healthy,22.8,26.0,Healthy
General,Green,None,None,No,No,Healthy,14.0,62.1,Healthy
General,Green,None,None,No,No,Healthy,14.1,73.2,Healthy
General,Green,Brown,None,No,No,Healthy,25.3,36.8,Healthy
General,Green,None,None,No,No,Healthy,24.4,50.8,Healthy
General,Green,None,None,No,No,Healthy,34.8,81.8,Healthy
General,Green,None,None,No,No,Healthy,35.7,50.4,Healthy
General,Green,None,None,No,No,Healthy,28.5,60.8,Healthy
General,Green,None,None,No,No,Rotten,16.4,74.5,Healthy
General,Green,None,None,No,No,Healthy,27.9,97.3,Healthy
General,Green,None,Large,No,No,Healthy,33.7,25.9,Healthy
General,Green,None,None,No,No,Healthy,25.5,42.2,Healthy
General,Green,None,Medium,No,No,Healthy,26.3,45.2,Healthy
General,Green,None,None,No,No,Healthy,30.2,61.2,Healthy
General,Green,None,None,No,No,Healthy,17.2,91.0,Healthy
General,Green,White,None,No,No,Healthy,17.0,82.0,Healthy
General,Green,None,None,No,No,Healthy,18.1,62.1,Healthy
General,Green,None,None,No,No,Healthy,23.1,88.6,Healthy
General,Green,None,None,No,No,Healthy,31.0,58.4,Healthy
General,Green,White,None,No,No,Healthy,24.8,71.9,Healthy
General,Green,None,None,No,No,Healthy,29.3,49.0,Healthy
General,Green,None,None,No,No,Healthy,37.5,23.0,Healthy
General,White,Brown,None,No,No,Healthy,33.6,84.8,Healthy
General,Green,Yellow,None,No,No,Healthy,32.3,56.5,Healthy
General,Green,Brown,None,No,No,Healthy,22.2,88.4,Healthy
General,Green,None,None,No,No,Healthy,35.9,79.3,Healthy
General,Green,None,Large,No,No,Healthy,34.3,26.4,Healthy
General,Green,None,None,No,No,Healthy,24.5,49.1,Healthy
General,Green,None,None,Yes,No,Healthy,32.9,88.4,Healthy
General,Green,None,None,No,No,Healthy,28.5,85.9,Healthy
General,Green,None,None,No,No,Dry,32.4,88.0,Healthy
General,Green,None,None,Yes,No,Healthy,15.8,68.6,Healthy
General,Green,None,None,No,No,Healthy,28.5,91.2,Healthy
General,Green,None,Medium,No,Yes,Healthy,28.0,36.0,Healthy
General,Green,None,None,No,No,Healthy,23.3,98.0,Healthy
General,Green,None,None,No,No,Rotten,37.3,74.2,Healthy
General,Green,None,None,Yes,No,Healthy,35.9,53.5,Healthy
General,Green,None,None,No,No,Healthy,28.4,72.1,Healthy
General,Green,None,None,No,Yes,Dry,27.7,26.2,Healthy
General,Green,None,None,No,No,Rotten,26.1,36.9,Healthy
General,Green,None,Small,No,Yes,Healthy,37.7,53.5,Healthy
General,Green,None,None,No,No,Healthy,13.5,87.3,Healthy
General,Green,Yellow,None,No,No,Dry,32.0,96.3,Healthy
General,Brown,None,None,No,No,Healthy,37.9,59.6,Healthy
General,Brown,None,Small,No,No,Healthy,30.7,23.5,Healthy
General,Green,None,None,No,No,Rotten,18.1,71.2,Healthy
General,Black,None,None,No,Yes,Healthy,13.9,60.6,Healthy
General,Green,None,None,No,No,Healthy,12.4,98.7,Healthy
General,Green,None,None,No,No,Healthy,25.4,36.6,Healthy
General,Green,None,None,No,No,Healthy,21.6,64.0,Healthy
General,Green,None,None,No,No,Healthy,26.3,67.4,Healthy
General,Green,None,None,No,No,Healthy,18.3,86.9,Healthy
General,Green,None,None,No,No,Healthy,30.8,81.1,Healthy
General,Green,White,None,No,Yes,Healthy,16.3,46.5,Healthy
General,Green,None,None,No,No,Healthy,35.7,25.6,Healthy
General,Green,None,None,No,Yes,Healthy,34.1,61.2,Healthy
General,Green,None,None,No,No,Healthy,15.4,51.3,Healthy
General,Brown,White,None,No,No,Healthy,17.7,75.3,Healthy
General,Green,None,None,No,No,Healthy,32.8,97.8,Healthy
General,Green,None,None,No,No,Healthy,24.7,72.7,Healthy
General,Green,None,None,No,Yes,Healthy,31.8,92.8,Healthy
General,Green,Black,None,Yes,No,Healthy,12.7,60.2,Healthy
General,Green,None,None,No,No,Healthy,21.7,47.2,Healthy
General,Green,None,Small,No,No,Healthy,15.6,58.7,Healthy
General,Green,None,None,No,No,Healthy,35.2,69.1,Healthy
General,Yellow,None,None,No,No,Healthy,20.1,47.2,Healthy
General,Green,None,None,No,No,Healthy,17.9,38.1,Healthy
General,Green,None,Medium,No,No,Healthy,20.0,27.5,Healthy
General,Green,None,None,Yes,No,Healthy,31.1,96.3,Healthy
General,Green,None,None,No,No,Cracked,25.5,56.1,Healthy
General,Green,None,None,No,No,Healthy,32.4,69.2,Healthy
General,Green,Black,None,No,No,Healthy,14.9,29.3,Healthy
General,Green,None,Medium,No,No,Healthy,33.9,85.9,Healthy
General,Green,None,None,No,No,Cracked,15.6,80.6,Healthy
General,Green,None,None,No,No,Healthy,20.0,45.0,Healthy
General,Green,None,None,No,No,Healthy,13.8,29.6,Healthy
General,Green,None,Medium,No,No,Cracked,22.9,61.2,Healthy
General,Green,None,None,No,No,Healthy,31.3,87.4,Healthy
General,White,None,None,No,No,Healthy,30.0,69.9,Healthy
General,Black,None,None,No,Yes,Healthy,18.8,60.7,Healthy
General,Green,None,None,No,No,Healthy,31.7,82.3,Healthy
General,Green,None,None,No,No,Healthy,17.7,85.2,Healthy
General,White,None,None,No,No,Healthy,37.7,71.1,Healthy
General,Green,None,None,No,No,Healthy,32.6,42.6,Healthy
General,Green,None,None,No,No,Healthy,30.7,44.7,Healthy
General,Green,None,None,No,No,Healthy,36.1,29.1,Healthy
General,Yellow,None,Large,No,No,Healthy,15.3,25.1,Healthy
General,Green,None,None,No,No,Healthy,20.3,93.0,Healthy
General,Black,None,None,No,No,Healthy,12.3,35.4,Healthy
General,Green,None,None,No,No,Healthy,30.8,61.1,Healthy
General,Green,None,None,No,No,Healthy,31.1,47.7,Healthy
General,Green,None,None,No,No,Healthy,35.2,51.3,Healthy
General,Green,None,None,No,No,Healthy,22.3,66.3,Healthy
General,Green,None,None,No,No,Cracked,24.8,79.2,Healthy
General,Black,None,None,No,No,Healthy,20.2,68.0,Healthy
General,Yellow,None,None,Yes,No,Healthy,32.7,86.1,Healthy
General,White,None,None,No,No,Healthy,24.1,69.2,Healthy
General,Green,White,None,No,No,Healthy,14.1,81.4,Healthy
General,Green,None,Small,No,No,Healthy,29.0,34.4,Healthy
General,Green,None,None,No,No,Healthy,19.0,83.1,Healthy
General,Green,None,None,No,No,Healthy,12.9,86.9,Healthy
General,Black,None,None,No,No,Healthy,18.4,29.7,Healthy
General,Green,None,None,No,No,Healthy,29.4,26.7,Healthy
General,Green,None,None,No,No,Healthy,13.2,83.1,Healthy
General,Green,Black,None,No,No,Cracked,22.8,85.5,Healthy
General,Green,None,None,No,No,Healthy,12.2,62.9,Healthy
General,Green,None,None,No,No,Healthy,16.6,35.5,Healthy
General,Green,None,None,No,No,Rotten,16.5,56.4,Healthy
General,Green,None,None,No,No,Healthy,26.2,26.5,Healthy
General,Green,Brown,None,No,No,Healthy,18.7,92.3,Healthy
General,Green,None,None,No,No,Healthy,37.9,43.0,Healthy
General,Green,None,Large,No,No,Healthy,27.0,87.4,Healthy
General,Green,None,None,No,No,Rotten,12.7,35.5,Healthy
General,Green,None,None,No,No,Healthy,26.6,39.3,Healthy
General,Green,None,None,No,No,Healthy,33.5,38.8,Healthy
General,Green,None,Small,No,No,Healthy,25.0,53.5,Healthy
General,White,None,None,No,No,Healthy,16.5,92.5,Healthy
General,Green,None,None,No,No,Healthy,25.2,79.6,Healthy
General,Green,None,None,No,No,Healthy,19.0,44.6,Healthy
General,Green,None,None,No,No,Healthy,30.4,35.0,Healthy
General,Green,None,None,No,No,Healthy,27.0,81.6,Healthy
General,Green,None,None,No,No,Healthy,22.8,26.3,Healthy
General,Green,Yellow,None,No,Yes,Healthy,33.1,21.4,Healthy
General,Green,None,None,No,No,Healthy,29.7,60.9,Healthy
General,Green,White,None,No,No,Healthy,18.8,52.2,Healthy
General,Brown,None,None,Yes,Yes,Healthy,37.2,56.7,Healthy
General,White,None,None,No,No,Healthy,22.6,78.8,Healthy
General,Green,None,None,No,No,Healthy,23.7,21.4,Healthy
General,Green,None,Medium,No,No,Healthy,24.9,57.6,Healthy
General,Green,Yellow,None,No,No,Healthy,32.6,86.6,Healthy
General,Green,None,None,No,No,Healthy,20.5,23.4,Healthy
General,Green,None,None,No,Yes,Healthy,14.6,44.3,Healthy
General,Black,None,None,No,No,Healthy,30.1,96.1,Healthy
General,White,Brown,None,No,No,Healthy,30.2,89.0,Healthy
General,Green,None,None,Yes,No,Healthy,37.1,74.8,Healthy
General,Green,None,None,No,No,Healthy,13.1,93.5,Healthy
General,White,None,None,No,No,Healthy,28.8,96.8,Healthy
General,Green,None,None,No,No,Healthy,14.6,37.9,Healthy
General,Green,None,None,No,No,Healthy,33.5,45.9,Healthy
General,Green,None,None,No,No,Healthy,29.4,41.3,Healthy
General,Green,None,None,No,No,Healthy,27.5,87.8,Healthy
General,Green,None,None,No,Yes,Healthy,14.3,54.5,Healthy
General,Green,None,None,No,No,Healthy,29.9,64.5,Healthy
General,Green,None,None,No,No,Healthy,15.1,51.3,Healthy
General,Green,None,None,No,No,Healthy,17.9,89.1,Healthy
General,Green,None,None,No,No,Healthy,18.7,48.8,Healthy
General,Green,None,Large,No,Yes,Healthy,16.2,79.9,Healthy
General,Green,None,Large,No,No,Healthy,21.3,75.5,Healthy
General,Green,None,None,No,No,Healthy,22.2,83.5,Healthy
General,Black,None,None,No,No,Healthy,16.6,59.8,Healthy
General,Green,None,None,No,No,Healthy,37.4,68.2,Healthy
General,Green,None,None,No,No,Healthy,26.0,39.4,Healthy
General,Green,None,None,No,No,Healthy,27.1,75.7,Healthy
General,Yellow,None,None,Yes,No,Healthy,18.6,52.1,Healthy
General,Green,None,None,No,No,Healthy,12.6,81.7,Healthy
General,Black,None,None,No,No,Healthy,21.9,56.2,Healthy
General,White,None,None,No,Yes,Cracked,12.7,75.9,Healthy
General,Green,None,None,No,No,Healthy,14.7,77.7,Healthy
General,Green,None,None,No,No,Cracked,20.3,34.3,Healthy
General,Green,None,None,No,No,Healthy,16.6,65.6,Healthy
General,Green,None,None,No,No,Healthy,35.8,47.9,Healthy
General,Black,None,None,No,No,Healthy,36.5,81.6,Healthy
General,Green,None,None,No,No,Dry,32.6,64.6,Healthy
General,Green,None,Large,No,No,Healthy,32.9,24.2,Healthy
General,Green,White,None,No,No,Rotten,19.4,74.6,Healthy
General,Green,None,None,No,No,Healthy,23.9,50.9,Healthy
General,Green,Brown,Small,Yes,No,Healthy,29.2,85.3,Healthy
General,Green,None,None,No,No,Healthy,29.4,48.8,Healthy
General,Green,None,Large,No,No,Healthy,16.9,43.8,Healthy
General,Green,None,None,No,No,Healthy,18.0,75.8,Healthy
General,Green,None,Small,No,No,Healthy,27.6,22.8,Healthy
General,Yellow,None,Medium,No,Yes,Healthy,12.6,87.3,Healthy
General,Green,None,None,Yes,No,Healthy,13.4,34.9,Healthy
General,Green,Black,None,No,No,Healthy,39.5,23.1,Healthy
General,Green,None,Large,No,No,Healthy,24.8,28.4,Healthy
General,Green,None,None,No,No,Healthy,14.7,71.8,Healthy
General,Green,None,None,No,No,Healthy,37.6,34.7,Healthy
General,Brown,None,None,No,No,Healthy,31.6,67.6,Healthy
General,Green,None,None,No,No,Healthy,31.8,54.3,Healthy
General,Green,None,None,No,No,Healthy,23.4,62.5,Healthy
General,Green,None,None,No,No,Healthy,35.2,48.1,Healthy
General,Green,None,None,No,No,Cracked,36.3,46.4,Healthy
General,Green,Black,Medium,No,No,Healthy,23.1,36.3,Healthy
General,Green,None,None,No,No,Healthy,20.1,59.8,Healthy
General,Green,None,None,No,No,Healthy,21.5,85.9,Healthy
General,Green,None,None,No,No,Cracked,12.1,69.1,Healthy
General,Green,None,None,Yes,No,Healthy,28.1,82.1,Healthy
General,Green,None,None,No,No,Healthy,33.3,35.3,Healthy
General,Green,None,None,No,No,Healthy,12.7,68.9,Healthy
General,Black,None,None,No,Yes,Healthy,19.3,75.6,Healthy
General,Green,None,Medium,No,No,Healthy,18.9,87.5,Healthy
General,Brown,None,None,No,No,Healthy,31.0,63.6,Healthy
General,White,None,None,No,No,Healthy,28.0,79.7,Healthy
General,Green,None,None,No,No,Healthy,14.1,63.9,Healthy
General,Green,None,None,No,No,Healthy,35.2,54.0,Healthy
General,White,None,Medium,No,No,Healthy,29.5,79.6,Healthy
General,Brown,None,None,No,No,Healthy,24.8,81.6,Healthy
General,Green,None,Medium,No,No,Healthy,29.6,91.6,Healthy
General,Green,None,None,No,No,Healthy,21.9,46.3,Healthy
General,Green,None,Large,No,No,Healthy,37.5,97.6,Healthy
General,Green,None,None,No,No,Dry,14.9,80.3,Healthy
General,Green,None,None,No,Yes,Healthy,27.3,49.4,Healthy
General,White,None,Small,No,No,Healthy,29.1,85.0,Healthy
General,Brown,None,None,No,No,Healthy,30.5,48.6,Healthy
General,Green,None,None,No,No,Healthy,32.3,37.0,Healthy
General,Green,None,None,No,No,Healthy,34.5,75.2,Healthy
General,Green,None,None,No,No,Healthy,26.6,27.9,Healthy
General,Green,None,None,No,No,Healthy,29.4,33.5,Healthy
General,Green,None,None,No,No,Healthy,15.8,60.3,Healthy
General,Yellow,None,None,No,No,Healthy,13.8,73.7,Healthy
General,White,None,Medium,No,No,Healthy,18.2,45.8,Healthy
General,Green,None,None,No,No,Healthy,19.6,32.0,Healthy
General,Green,Brown,None,No,No,Healthy,14.0,28.6,Healthy
General,Green,None,None,No,No,Healthy,18.7,47.3,Healthy
General,Green,None,None,No,No,Healthy,18.4,48.1,Healthy
General,Green,None,None,No,No,Healthy,36.1,58.9,Healthy
General,Green,White,None,No,No,Healthy,13.1,31.7,Healthy
General,Green,Black,None,No,No,Healthy,17.5,32.9,Healthy
General,White,None,None,No,No,Healthy,36.0,50.4,Healthy
General,Green,Yellow,None,No,No,Healthy,19.4,94.4,Healthy
General,Green,Brown,None,No,No,Healthy,33.9,72.4,Healthy
General,Green,None,None,No,No,Healthy,18.7,21.1,Healthy
General,Green,Yellow,None,No,No,Healthy,25.4,83.3,Healthy
General,Green,Black,None,No,No,Healthy,12.4,39.1,Healthy
General,Green,None,None,No,Yes,Healthy,23.4,68.5,Healthy
General,Green,None,None,No,No,Rotten,38.0,40.6,Healthy
General,Green,White,None,No,Yes,Healthy,19.2,28.6,Healthy
General,Green,None,Large,No,No,Healthy,33.4,24.8,Healthy
General,Black,None,None,No,No,Healthy,14.5,21.1,Healthy
General,Green,Black,None,No,No,Healthy,22.8,38.7,Healthy
General,Green,Yellow,None,No,No,Healthy,30.4,66.1,Healthy
General,Green,None,None,No,No,Dry,30.5,39.3,Healthy
General,Green,None,None,No,No,Healthy,16.9,45.1,Healthy
General,Green,None,None,No,No,Healthy,36.1,65.1,Healthy
General,Green,None,None,No,No,Healthy,31.3,80.5,Healthy
General,Green,None,None,No,No,Healthy,31.9,34.3,Healthy
General,Green,None,None,No,No,Healthy,26.0,66.9,Healthy
General,Green,None,None,No,No,Rotten,19.3,71.8,Healthy
General,Green,None,None,No,No,Healthy,14.2,93.9,Healthy
General,Green,None,None,No,No,Healthy,25.9,25.1,Healthy
General,Green,None,Medium,No,No,Healthy,22.1,47.5,Healthy
General,Black,None,None,No,No,Healthy,36.2,58.0,Healthy
General,Green,None,None,No,No,Cracked,13.9,51.3,Healthy
General,Green,Brown,None,No,No,Healthy,37.3,46.8,Healthy
General,Green,Black,None,No,No,Healthy,12.6,23.9,Healthy
General,Green,None,None,No,No,Healthy,32.8,47.3,Healthy
General,Brown,None,Large,No,Yes,Healthy,22.3,95.3,Healthy
General,Green,None,None,No,No,Healthy,34.5,79.1,Healthy
General,Green,None,None,No,No,Healthy,21.2,79.6,Healthy
General,Green,None,None,No,Yes,Healthy,37.7,49.6,Healthy
General,Green,None,None,No,No,Healthy,28.8,43.6,Healthy
General,Green,None,None,Yes,No,Healthy,18.1,90.0,Healthy
General,Black,None,None,No,No,Healthy,12.1,48.1,Healthy
General,Green,None,None,No,No,Healthy,25.8,60.9,Healthy
General,Green,None,None,No,No,Healthy,28.5,56.0,Healthy
General,Green,None,None,No,No,Healthy,31.0,87.2,Healthy
General,Black,White,Medium,No,No,Healthy,20.5,83.9,Healthy
General,Green,Yellow,None,No,No,Rotten,25.8,63.4,Healthy
General,Green,None,None,No,No,Healthy,29.7,87.8,Healthy
General,Green,None,None,No,No,Healthy,23.4,29.2,Healthy
General,Green,None,None,No,No,Healthy,13.9,80.8,Healthy
General,Green,Yellow,Small,No,No,Healthy,29.8,22.6,Healthy
General,Black,None,None,No,No,Healthy,13.8,25.5,Healthy
General,Green,None,Large,No,No,Healthy,40.7,67.1,Healthy
General,Green,None,None,No,No,Healthy,24.9,56.8,Healthy
General,Green,White,None,No,No,Healthy,11.4,53.3,Healthy
General,Green,None,None,No,No,Rotten,13.6,37.8,Healthy
General,Green,Brown,None,No,No,Healthy,33.1,24.2,Healthy
General,Green,None,None,No,No,Healthy,17.7,97.3,Healthy
General,Green,White,None,No,No,Dry,26.7,82.6,Healthy
